State_name,State,Age_group,Year,Deaths,Population,Crude_Rate
Kentucky,KY,75-84,2017,2480,206343,1201.9
Kentucky,KY,85+,1999,3781,57514,6574.1
Kentucky,KY,85+,2000,3825,58261,6565.3
Kentucky,KY,85+,2001,3711,58671,6325.1
Kentucky,KY,85+,2002,3609,58311,6189.2
Kentucky,KY,85+,2003,3518,58570,6006.5
Kentucky,KY,85+,2004,3161,59231,5336.7
Kentucky,KY,85+,2005,3366,60846,5532
Kentucky,KY,85+,2006,3207,62988,5091.4
Kentucky,KY,85+,2007,3089,64747,4770.9
Kentucky,KY,85+,2008,3251,66579,4882.9
Kentucky,KY,85+,2009,2960,67955,4355.8
Kentucky,KY,85+,2010,2964,69208,4282.7
Kentucky,KY,85+,2011,3043,71473,4257.6
Kentucky,KY,85+,2012,3093,72971,4238.7
Kentucky,KY,85+,2013,3048,74685,4081.1
Kentucky,KY,85+,2014,2944,75895,3879
Kentucky,KY,85+,2015,2875,77361,3716.3
Kentucky,KY,85+,2016,2982,78089,3818.7
Kentucky,KY,85+,2017,2869,79613,3603.7
Louisiana,LA,25-34,1999,83,608582,13.6
Louisiana,LA,25-34,2000,45,601162,7.5
Louisiana,LA,25-34,2001,76,587213,12.9
Louisiana,LA,25-34,2002,65,584779,11.1
Louisiana,LA,25-34,2003,79,584738,13.5
Louisiana,LA,25-34,2004,61,591843,10.3
Louisiana,LA,25-34,2005,74,599543,12.3
Louisiana,LA,25-34,2006,90,560262,16.1
Louisiana,LA,25-34,2007,77,575856,13.4
Louisiana,LA,25-34,2008,83,592767,14
Louisiana,LA,25-34,2009,82,613507,13.4
Louisiana,LA,25-34,2010,109,628433,17.3
Louisiana,LA,25-34,2011,102,642228,15.9
Louisiana,LA,25-34,2012,69,652957,10.6
Louisiana,LA,25-34,2013,76,662144,11.5
Louisiana,LA,25-34,2014,86,669628,12.8
Louisiana,LA,25-34,2015,81,676077,12
Louisiana,LA,25-34,2016,94,681658,13.8
Louisiana,LA,25-34,2017,88,679687,12.9
Louisiana,LA,35-44,1999,319,696307,45.8
Louisiana,LA,35-44,2000,310,691966,44.8
Louisiana,LA,35-44,2001,323,681491,47.4
Louisiana,LA,35-44,2002,316,669458,47.2
Louisiana,LA,35-44,2003,345,658016,52.4
Louisiana,LA,35-44,2004,296,649403,45.6
Louisiana,LA,35-44,2005,305,638415,47.8
Louisiana,LA,35-44,2006,290,591780,49
Louisiana,LA,35-44,2007,288,586382,49.1
Louisiana,LA,35-44,2008,263,576983,45.6
Louisiana,LA,35-44,2009,256,568146,45.1
Louisiana,LA,35-44,2010,289,564599,51.2
Louisiana,LA,35-44,2011,248,559499,44.3
Louisiana,LA,35-44,2012,268,559506,47.9
Louisiana,LA,35-44,2013,241,562555,42.8
Louisiana,LA,35-44,2014,259,565948,45.8
Louisiana,LA,35-44,2015,241,570811,42.2
Louisiana,LA,35-44,2016,264,574245,46
Louisiana,LA,35-44,2017,299,578448,51.7
Louisiana,LA,45-54,1999,779,570443,136.6
Louisiana,LA,45-54,2000,777,586271,132.5
Louisiana,LA,45-54,2001,836,611506,136.7
Louisiana,LA,45-54,2002,812,621153,130.7
Louisiana,LA,45-54,2003,894,633482,141.1
Louisiana,LA,45-54,2004,859,645313,133.1
Louisiana,LA,45-54,2005,883,657153,134.4
Louisiana,LA,45-54,2006,881,632503,139.3
Louisiana,LA,45-54,2007,839,642735,130.5
Louisiana,LA,45-54,2008,908,650435,139.6
Louisiana,LA,45-54,2009,866,654126,132.4
Louisiana,LA,45-54,2010,868,654375,132.6
Louisiana,LA,45-54,2011,810,645604,125.5
Louisiana,LA,45-54,2012,832,633679,131.3
Louisiana,LA,45-54,2013,783,623435,125.6
Louisiana,LA,45-54,2014,839,613254,136.8
Louisiana,LA,45-54,2015,781,602603,129.6
Louisiana,LA,45-54,2016,763,591817,128.9
Louisiana,LA,45-54,2017,747,579074,129
Louisiana,LA,55-64,1999,1329,373236,356.1
Louisiana,LA,55-64,2000,1377,379048,363.3
Louisiana,LA,55-64,2001,1345,388603,346.1
Louisiana,LA,55-64,2002,1336,410797,325.2
Louisiana,LA,55-64,2003,1378,429397,320.9
Louisiana,LA,55-64,2004,1337,447326,298.9
Louisiana,LA,55-64,2005,1444,466747,309.4
Louisiana,LA,55-64,2006,1437,463919,309.8
Louisiana,LA,55-64,2007,1393,482395,288.8
Louisiana,LA,55-64,2008,1513,499672,302.8
Louisiana,LA,55-64,2009,1504,519317,289.6
Louisiana,LA,55-64,2010,1511,535562,282.1
Louisiana,LA,55-64,2011,1437,560025,256.6
Louisiana,LA,55-64,2012,1591,566887,280.7
Louisiana,LA,55-64,2013,1642,577651,284.3
Louisiana,LA,55-64,2014,1699,587866,289
Louisiana,LA,55-64,2015,1700,597530,284.5
Louisiana,LA,55-64,2016,1778,603021,294.8
Louisiana,LA,55-64,2017,1809,606191,298.4
Louisiana,LA,65-74,1999,2407,283633,848.6
Louisiana,LA,65-74,2000,2273,282925,803.4
Louisiana,LA,65-74,2001,2074,281746,736.1
Louisiana,LA,65-74,2002,2068,281415,734.9
Louisiana,LA,65-74,2003,2066,282858,730.4
Louisiana,LA,65-74,2004,1960,284469,689
Louisiana,LA,65-74,2005,1894,287810,658.1
Louisiana,LA,65-74,2006,1728,279518,618.2
Louisiana,LA,65-74,2007,1677,285766,586.8
Louisiana,LA,65-74,2008,1671,295792,564.9
Louisiana,LA,65-74,2009,1807,305564,591.4
Louisiana,LA,65-74,2010,1766,311994,566
Louisiana,LA,65-74,2011,1784,321914,554.2
Louisiana,LA,65-74,2012,1891,341656,553.5
Louisiana,LA,65-74,2013,1967,355158,553.8
Louisiana,LA,65-74,2014,2057,370732,554.8
Louisiana,LA,65-74,2015,2109,385971,546.4
Louisiana,LA,65-74,2016,2231,401909,555.1
Louisiana,LA,65-74,2017,2311,416419,555
Louisiana,LA,75-84,1999,3509,172924,2029.2
Louisiana,LA,75-84,2000,3368,175328,1921
Louisiana,LA,75-84,2001,3423,178845,1913.9
Louisiana,LA,75-84,2002,3328,182020,1828.4
Louisiana,LA,75-84,2003,3388,184319,1838.1
Louisiana,LA,75-84,2004,3215,185870,1729.7
Louisiana,LA,75-84,2005,3068,186438,1645.6
Louisiana,LA,75-84,2006,2724,177538,1534.3
Louisiana,LA,75-84,2007,2695,178455,1510.2
Louisiana,LA,75-84,2008,2765,179386,1541.4
Louisiana,LA,75-84,2009,2629,179320,1466.1
Louisiana,LA,75-84,2010,2686,180177,1490.8
Louisiana,LA,75-84,2011,2455,182022,1348.7
Louisiana,LA,75-84,2012,2388,182809,1306.3
Louisiana,LA,75-84,2013,2584,185042,1396.4
Louisiana,LA,75-84,2014,2574,187736,1371.1
Louisiana,LA,75-84,2015,2529,191144,1323.1
Louisiana,LA,75-84,2016,2525,195073,1294.4
Louisiana,LA,75-84,2017,2607,201036,1296.8
Louisiana,LA,85+,1999,3541,57390,6170.1
Louisiana,LA,85+,2000,3434,58676,5852.5
Louisiana,LA,85+,2001,3349,58309,5743.5
Louisiana,LA,85+,2002,3217,58109,5536.1
Louisiana,LA,85+,2003,3340,58562,5703.4
Louisiana,LA,85+,2004,3083,58910,5233.4
Louisiana,LA,85+,2005,3291,60693,5422.4
Louisiana,LA,85+,2006,2830,58704,4820.8
Louisiana,LA,85+,2007,2929,60775,4819.4
Louisiana,LA,85+,2008,3086,62685,4923
Louisiana,LA,85+,2009,2972,64258,4625.1
Louisiana,LA,85+,2010,3017,65686,4593.1
Louisiana,LA,85+,2011,2915,68504,4255.2
Louisiana,LA,85+,2012,2995,70740,4233.8
Louisiana,LA,85+,2013,3008,73286,4104.5
Louisiana,LA,85+,2014,3097,74426,4161.2
Louisiana,LA,85+,2015,3182,75979,4188
Louisiana,LA,85+,2016,3243,77461,4186.6
Louisiana,LA,85+,2017,3363,79928,4207.5
Maine,ME,35-44,1999,47,213530,22
Maine,ME,35-44,2000,57,212980,26.8
Maine,ME,35-44,2001,34,211244,16.1
Maine,ME,35-44,2002,64,208639,30.7
Maine,ME,35-44,2003,55,205374,26.8
Maine,ME,35-44,2004,64,201481,31.8
Maine,ME,35-44,2005,47,197856,23.8
Maine,ME,35-44,2006,44,193925,22.7
Maine,ME,35-44,2007,46,188773,24.4
Maine,ME,35-44,2008,42,183010,22.9
Maine,ME,35-44,2009,35,176367,19.8
Maine,ME,35-44,2010,31,171376,18.1
Maine,ME,35-44,2011,44,165649,26.6
Maine,ME,35-44,2012,45,161566,27.9
Maine,ME,35-44,2013,40,158124,25.3
Maine,ME,35-44,2014,30,155439,19.3
Maine,ME,35-44,2015,43,152750,28.2
Maine,ME,35-44,2016,34,150767,22.6
Maine,ME,35-44,2017,27,151334,17.8
Maine,ME,45-54,1999,143,186351,76.7
Maine,ME,45-54,2000,161,192596,83.6
Maine,ME,45-54,2001,158,201588,78.4
Maine,ME,45-54,2002,131,204357,64.1
Maine,ME,45-54,2003,141,208403,67.7
Maine,ME,45-54,2004,135,211842,63.7
Maine,ME,45-54,2005,158,214580,73.6
Maine,ME,45-54,2006,156,216891,71.9
Maine,ME,45-54,2007,145,218981,66.2
Maine,ME,45-54,2008,135,220114,61.3
Maine,ME,45-54,2009,112,219374,51.1
Maine,ME,45-54,2010,118,218575,54
Maine,ME,45-54,2011,138,214744,64.3
Maine,ME,45-54,2012,135,210092,64.3
Maine,ME,45-54,2013,116,205341,56.5
Maine,ME,45-54,2014,128,200510,63.8
Maine,ME,45-54,2015,142,195755,72.5
Maine,ME,45-54,2016,131,190748,68.7
Maine,ME,45-54,2017,105,186218,56.4
Maine,ME,55-64,1999,260,119812,217
Maine,ME,55-64,2000,267,123187,216.7
Maine,ME,55-64,2001,269,127562,210.9
Maine,ME,55-64,2002,274,136668,200.5
Maine,ME,55-64,2003,263,144561,181.9
Maine,ME,55-64,2004,249,152551,163.2
Maine,ME,55-64,2005,281,160575,175
Maine,ME,55-64,2006,295,168298,175.3
Maine,ME,55-64,2007,292,175043,166.8
Maine,ME,55-64,2008,295,180655,163.3
Maine,ME,55-64,2009,262,186977,140.1
Maine,ME,55-64,2010,253,192101,131.7
Maine,ME,55-64,2011,280,199958,140
Maine,ME,55-64,2012,273,201448,135.5
Maine,ME,55-64,2013,279,204129,136.7
Maine,ME,55-64,2014,272,206375,131.8
Maine,ME,55-64,2015,311,208606,149.1
Maine,ME,55-64,2016,292,210290,138.9
Maine,ME,55-64,2017,321,211432,151.8
Maine,ME,65-74,1999,615,95974,640.8
Maine,ME,65-74,2000,556,96196,578
Maine,ME,65-74,2001,510,96223,530
Maine,ME,65-74,2002,519,96346,538.7
Maine,ME,65-74,2003,473,96649,489.4
Maine,ME,65-74,2004,436,97159,448.7
Maine,ME,65-74,2005,446,97858,455.8
Maine,ME,65-74,2006,401,99347,403.6
Maine,ME,65-74,2007,406,101589,399.6
Maine,ME,65-74,2008,392,105982,369.9
Maine,ME,65-74,2009,369,110029,335.4
Maine,ME,65-74,2010,386,112651,342.7
Maine,ME,65-74,2011,380,116713,325.6
Maine,ME,65-74,2012,341,125691,271.3
Maine,ME,65-74,2013,419,133370,314.2
Maine,ME,65-74,2014,410,140376,292.1
Maine,ME,65-74,2015,509,146413,347.6
Maine,ME,65-74,2016,548,152331,359.7
Maine,ME,65-74,2017,486,158520,306.6
Maine,ME,75-84,1999,1076,62824,1712.7
Maine,ME,75-84,2000,1087,63890,1701.4
Maine,ME,75-84,2001,1017,65094,1562.4
Maine,ME,75-84,2002,978,66133,1478.8
Maine,ME,75-84,2003,933,67054,1391.4
Maine,ME,75-84,2004,857,67720,1265.5
Maine,ME,75-84,2005,855,68129,1255
Maine,ME,75-84,2006,820,68796,1191.9
Maine,ME,75-84,2007,804,69407,1158.4
Maine,ME,75-84,2008,747,69441,1075.7
Maine,ME,75-84,2009,750,69226,1083.4
Maine,ME,75-84,2010,705,69293,1017.4
Maine,ME,75-84,2011,662,69704,949.7
Maine,ME,75-84,2012,692,70212,985.6
Maine,ME,75-84,2013,724,70551,1026.2
Maine,ME,75-84,2014,741,71410,1037.7
Maine,ME,75-84,2015,686,72098,951.5
Maine,ME,75-84,2016,658,73062,900.6
Maine,ME,75-84,2017,701,74966,935.1
Maine,ME,85+,1999,1266,22883,5532.5
Maine,ME,85+,2000,1260,23316,5404
Maine,ME,85+,2001,1262,23849,5291.6
Maine,ME,85+,2002,1188,24189,4911.3
Maine,ME,85+,2003,1220,24537,4972.1
Maine,ME,85+,2004,1191,24926,4778.1
Maine,ME,85+,2005,1132,25393,4457.9
Maine,ME,85+,2006,1075,26304,4086.8
Maine,ME,85+,2007,1139,27008,4217.3
Maine,ME,85+,2008,1161,27915,4159.1
Maine,ME,85+,2009,1127,28415,3966.2
Maine,ME,85+,2010,1117,29136,3833.7
Maine,ME,85+,2011,1126,29801,3778.4
Maine,ME,85+,2012,1115,30473,3659
Maine,ME,85+,2013,1214,31146,3897.8
Maine,ME,85+,2014,1185,31721,3735.7
Maine,ME,85+,2015,1306,32025,4078.1
Maine,ME,85+,2016,1228,32290,3803
Maine,ME,85+,2017,1192,32728,3642.1
Maryland,MD,25-34,1999,69,763937,9
Maryland,MD,25-34,2000,75,748521,10
Maryland,MD,25-34,2001,82,733474,11.2
Maryland,MD,25-34,2002,67,728867,9.2
Maryland,MD,25-34,2003,68,725954,9.4
Maryland,MD,25-34,2004,63,724290,8.7
Maryland,MD,25-34,2005,83,724285,11.5
Maryland,MD,25-34,2006,79,725791,10.9
Maryland,MD,25-34,2007,71,726252,9.8
Maryland,MD,25-34,2008,76,735642,10.3
Maryland,MD,25-34,2009,72,750047,9.6
Maryland,MD,25-34,2010,73,762042,9.6
Maryland,MD,25-34,2011,70,782984,8.9
Maryland,MD,25-34,2012,71,802102,8.9
Maryland,MD,25-34,2013,98,817751,12
Maryland,MD,25-34,2014,87,829223,10.5
Maryland,MD,25-34,2015,77,836617,9.2
Maryland,MD,25-34,2016,82,834450,9.8
Maryland,MD,25-34,2017,96,837918,11.5
Maryland,MD,35-44,1999,284,911449,31.2
Maryland,MD,35-44,2000,307,916156,33.5
Maryland,MD,35-44,2001,292,918724,31.8
Maryland,MD,35-44,2002,268,914728,29.3
Maryland,MD,35-44,2003,279,906187,30.8
Maryland,MD,35-44,2004,280,895972,31.3
Maryland,MD,35-44,2005,288,885849,32.5
Maryland,MD,35-44,2006,271,872859,31
Maryland,MD,35-44,2007,261,854604,30.5
Maryland,MD,35-44,2008,269,833570,32.3
Maryland,MD,35-44,2009,253,808015,31.3
Maryland,MD,35-44,2010,214,795572,26.9
Maryland,MD,35-44,2011,197,780253,25.2
Maryland,MD,35-44,2012,232,775155,29.9
Maryland,MD,35-44,2013,211,770000,27.4
Maryland,MD,35-44,2014,209,769047,27.2
Maryland,MD,35-44,2015,214,767825,27.9
Maryland,MD,35-44,2016,205,761384,26.9
Maryland,MD,35-44,2017,189,769410,24.6
Maryland,MD,45-54,1999,671,734690,91.3
Maryland,MD,45-54,2000,740,755032,98
Maryland,MD,45-54,2001,789,788762,100
Maryland,MD,45-54,2002,762,799419,95.3
Maryland,MD,45-54,2003,785,814261,96.4
Maryland,MD,45-54,2004,852,829672,102.7
Maryland,MD,45-54,2005,805,846247,95.1
Maryland,MD,45-54,2006,794,860487,92.3
Maryland,MD,45-54,2007,794,872796,91
Maryland,MD,45-54,2008,770,882574,87.2
Maryland,MD,45-54,2009,793,895759,88.5
Maryland,MD,45-54,2010,775,902204,85.9
Maryland,MD,45-54,2011,698,900717,77.5
Maryland,MD,45-54,2012,730,896020,81.5
Maryland,MD,45-54,2013,763,887094,86
Maryland,MD,45-54,2014,687,877727,78.3
Maryland,MD,45-54,2015,736,868312,84.8
Maryland,MD,45-54,2016,696,854746,81.4
Maryland,MD,45-54,2017,672,843977,79.6
Maryland,MD,55-64,1999,1236,458782,269.4
Maryland,MD,55-64,2000,1228,470376,261.1
Maryland,MD,55-64,2001,1193,488309,244.3
Maryland,MD,55-64,2002,1198,522424,229.3
Maryland,MD,55-64,2003,1260,549132,229.5
Maryland,MD,55-64,2004,1240,574946,215.7
Maryland,MD,55-64,2005,1277,597231,213.8
Maryland,MD,55-64,2006,1304,618251,210.9
Maryland,MD,55-64,2007,1291,636108,203
Maryland,MD,55-64,2008,1301,652083,199.5
Maryland,MD,55-64,2009,1391,675736,205.8
Maryland,MD,55-64,2010,1424,695768,204.7
Maryland,MD,55-64,2011,1307,726370,179.9
Maryland,MD,55-64,2012,1355,736727,183.9
Maryland,MD,55-64,2013,1428,750387,190.3
Maryland,MD,55-64,2014,1428,765391,186.6
Maryland,MD,55-64,2015,1499,781728,191.8
Maryland,MD,55-64,2016,1537,794068,193.6
Maryland,MD,55-64,2017,1473,808007,182.3
Maryland,MD,65-74,1999,2254,321571,700.9
Maryland,MD,65-74,2000,2242,321285,697.8
Maryland,MD,65-74,2001,2156,322776,668
Maryland,MD,65-74,2002,1955,323602,604.1
Maryland,MD,65-74,2003,1973,326137,605
Maryland,MD,65-74,2004,1805,329250,548.2
Maryland,MD,65-74,2005,1748,332754,525.3
Maryland,MD,65-74,2006,1728,337163,512.5
Maryland,MD,65-74,2007,1745,346768,503.2
Maryland,MD,65-74,2008,1699,363223,467.8
Maryland,MD,65-74,2009,1699,376703,451
Maryland,MD,65-74,2010,1634,386357,422.9
Maryland,MD,65-74,2011,1622,402219,403.3
Maryland,MD,65-74,2012,1681,431361,389.7
Maryland,MD,65-74,2013,1813,456352,397.3
Maryland,MD,65-74,2014,1901,477341,398.2
Maryland,MD,65-74,2015,1949,497796,391.5
Maryland,MD,65-74,2016,2086,516122,404.2
Maryland,MD,65-74,2017,2161,533575,405
Maryland,MD,75-84,1999,3710,207898,1784.5
Maryland,MD,75-84,2000,3708,211120,1756.3
Maryland,MD,75-84,2001,3805,216672,1756.1
Maryland,MD,75-84,2002,3684,220244,1672.7
Maryland,MD,75-84,2003,3596,223164,1611.4
Maryland,MD,75-84,2004,3302,225325,1465.4
Maryland,MD,75-84,2005,3377,225873,1495.1
Maryland,MD,75-84,2006,3154,225074,1401.3
Maryland,MD,75-84,2007,3018,224078,1346.9
Maryland,MD,75-84,2008,2896,223681,1294.7
Maryland,MD,75-84,2009,2800,223017,1255.5
Maryland,MD,75-84,2010,2740,223159,1227.8
Maryland,MD,75-84,2011,2526,224861,1123.4
Maryland,MD,75-84,2012,2593,225850,1148.1
Maryland,MD,75-84,2013,2557,229443,1114.4
Maryland,MD,75-84,2014,2566,233911,1097
Maryland,MD,75-84,2015,2607,238561,1092.8
Maryland,MD,75-84,2016,2577,245157,1051.2
Maryland,MD,75-84,2017,2646,254598,1039.3
Maryland,MD,85+,1999,3798,65553,5793.8
Maryland,MD,85+,2000,4003,66902,5983.4
Maryland,MD,85+,2001,3953,69104,5720.4
Maryland,MD,85+,2002,4022,71113,5655.8
Maryland,MD,85+,2003,4150,73695,5631.3
Maryland,MD,85+,2004,3768,75930,4962.5
Maryland,MD,85+,2005,3968,79879,4967.5
Maryland,MD,85+,2006,3905,84083,4644.2
Maryland,MD,85+,2007,4097,87707,4671.2
Maryland,MD,85+,2008,4102,91354,4490.2
Maryland,MD,85+,2009,4164,95263,4371.1
Maryland,MD,85+,2010,4012,98126,4088.6
Maryland,MD,85+,2011,4093,102408,3996.8
Maryland,MD,85+,2012,4316,105808,4079.1
Maryland,MD,85+,2013,4338,109186,3973
Maryland,MD,85+,2014,4221,111008,3802.4
Maryland,MD,85+,2015,4347,113214,3839.6
Maryland,MD,85+,2016,4166,114931,3624.8
Maryland,MD,85+,2017,4376,116498,3756.3
Massachusetts,MA,25-34,1999,70,954752,7.3
Massachusetts,MA,25-34,2000,67,926788,7.2
Massachusetts,MA,25-34,2001,58,907376,6.4
Massachusetts,MA,25-34,2002,46,890406,5.2
Massachusetts,MA,25-34,2003,55,871255,6.3
Massachusetts,MA,25-34,2004,56,852813,6.6
Massachusetts,MA,25-34,2005,51,832018,6.1
Massachusetts,MA,25-34,2006,43,818399,5.3
Massachusetts,MA,25-34,2007,55,814747,6.8
Massachusetts,MA,25-34,2008,55,823150,6.7
Massachusetts,MA,25-34,2009,47,836527,5.6
Massachusetts,MA,25-34,2010,50,845141,5.9
Massachusetts,MA,25-34,2011,42,868056,4.8
Massachusetts,MA,25-34,2012,47,891511,5.3
Massachusetts,MA,25-34,2013,34,912797,3.7
Massachusetts,MA,25-34,2014,38,930402,4.1
Massachusetts,MA,25-34,2015,54,943848,5.7
Massachusetts,MA,25-34,2016,28,952329,2.9
Massachusetts,MA,25-34,2017,55,973931,5.6
Massachusetts,MA,35-44,1999,261,1057230,24.7
Massachusetts,MA,35-44,2000,236,1062995,22.2
Massachusetts,MA,35-44,2001,260,1060439,24.5
Massachusetts,MA,35-44,2002,234,1050405,22.3
Massachusetts,MA,35-44,2003,217,1034260,21
Massachusetts,MA,35-44,2004,226,1014216,22.3
Massachusetts,MA,35-44,2005,209,996647,21
Massachusetts,MA,35-44,2006,191,977387,19.5
Massachusetts,MA,35-44,2007,193,954995,20.2
Massachusetts,MA,35-44,2008,190,931468,20.4
Massachusetts,MA,35-44,2009,190,904913,21
Massachusetts,MA,35-44,2010,164,887149,18.5
Massachusetts,MA,35-44,2011,163,865534,18.8
Massachusetts,MA,35-44,2012,154,854097,18
Massachusetts,MA,35-44,2013,129,842825,15.3
Massachusetts,MA,35-44,2014,120,837732,14.3
Massachusetts,MA,35-44,2015,134,834093,16.1
Massachusetts,MA,35-44,2016,117,825013,14.2
Massachusetts,MA,35-44,2017,134,830501,16.1
Massachusetts,MA,45-54,1999,613,849890,72.1
Massachusetts,MA,45-54,2000,622,873353,71.2
Massachusetts,MA,45-54,2001,604,908019,66.5
Massachusetts,MA,45-54,2002,653,913819,71.5
Massachusetts,MA,45-54,2003,611,926545,65.9
Massachusetts,MA,45-54,2004,638,939434,67.9
Massachusetts,MA,45-54,2005,568,953799,59.6
Massachusetts,MA,45-54,2006,568,967175,58.7
Massachusetts,MA,45-54,2007,615,980801,62.7
Massachusetts,MA,45-54,2008,568,993293,57.2
Massachusetts,MA,45-54,2009,595,1006698,59.1
Massachusetts,MA,45-54,2010,571,1012435,56.4
Massachusetts,MA,45-54,2011,534,1009590,52.9
Massachusetts,MA,45-54,2012,543,1005035,54
Massachusetts,MA,45-54,2013,537,995945,53.9
Massachusetts,MA,45-54,2014,530,986611,53.7
Massachusetts,MA,45-54,2015,457,978302,46.7
Massachusetts,MA,45-54,2016,470,961116,48.9
Massachusetts,MA,45-54,2017,498,944972,52.7
Massachusetts,MA,55-64,1999,1134,534483,212.2
Massachusetts,MA,55-64,2000,1073,546407,196.4
Massachusetts,MA,55-64,2001,1058,564678,187.4
Massachusetts,MA,55-64,2002,1115,602113,185.2
Massachusetts,MA,55-64,2003,1197,630522,189.8
Massachusetts,MA,55-64,2004,1066,657707,162.1
Massachusetts,MA,55-64,2005,1051,683120,153.9
Massachusetts,MA,55-64,2006,1040,708544,146.8
Massachusetts,MA,55-64,2007,1054,732176,144
Massachusetts,MA,55-64,2008,1052,752529,139.8
Massachusetts,MA,55-64,2009,1074,779883,137.7
Massachusetts,MA,55-64,2010,1028,803369,128
Massachusetts,MA,55-64,2011,1075,837865,128.3
Massachusetts,MA,55-64,2012,1069,850031,125.8
Massachusetts,MA,55-64,2013,1052,867128,121.3
Massachusetts,MA,55-64,2014,1019,885298,115.1
Massachusetts,MA,55-64,2015,1120,904845,123.8
Massachusetts,MA,55-64,2016,1085,917004,118.3
Massachusetts,MA,55-64,2017,1103,931452,118.4
Massachusetts,MA,65-74,1999,2479,431042,575.1
Massachusetts,MA,65-74,2000,2351,427830,549.5
Massachusetts,MA,65-74,2001,2275,421042,540.3
Massachusetts,MA,65-74,2002,2059,414983,496.2
Massachusetts,MA,65-74,2003,2007,410831,488.5
Massachusetts,MA,65-74,2004,1860,407058,456.9
Massachusetts,MA,65-74,2005,1770,404657,437.4
Massachusetts,MA,65-74,2006,1525,405570,376
Massachusetts,MA,65-74,2007,1571,413032,380.4
Massachusetts,MA,65-74,2008,1486,430059,345.5
Massachusetts,MA,65-74,2009,1461,445871,327.7
Massachusetts,MA,65-74,2010,1442,456460,315.9
Massachusetts,MA,65-74,2011,1437,473487,303.5
Massachusetts,MA,65-74,2012,1431,508386,281.5
Massachusetts,MA,65-74,2013,1618,537458,301
Massachusetts,MA,65-74,2014,1651,562796,293.4
Massachusetts,MA,65-74,2015,1692,588600,287.5
Massachusetts,MA,65-74,2016,1739,612531,283.9
Massachusetts,MA,65-74,2017,1790,636711,281.1
Massachusetts,MA,75-84,1999,5042,312645,1612.7
Massachusetts,MA,75-84,2000,4844,315640,1534.7
Massachusetts,MA,75-84,2001,4791,318131,1506
Massachusetts,MA,75-84,2002,4531,320528,1413.6
Massachusetts,MA,75-84,2003,4538,320006,1418.1
Massachusetts,MA,75-84,2004,4174,319129,1307.9
Massachusetts,MA,75-84,2005,3766,317332,1186.8
Massachusetts,MA,75-84,2006,3718,313974,1184.2
Massachusetts,MA,75-84,2007,3544,311411,1138
Massachusetts,MA,75-84,2008,3516,307803,1142.3
Massachusetts,MA,75-84,2009,3317,302644,1096
Massachusetts,MA,75-84,2010,2993,301065,994.1
Massachusetts,MA,75-84,2011,2887,298323,967.7
Massachusetts,MA,75-84,2012,2767,296995,931.7
Massachusetts,MA,75-84,2013,2803,295973,947
Massachusetts,MA,75-84,2014,2660,296247,897.9
Massachusetts,MA,75-84,2015,2677,298064,898.1
Massachusetts,MA,75-84,2016,2656,302627,877.6
Massachusetts,MA,75-84,2017,2620,311408,841.3
Massachusetts,MA,85+,1999,6237,114657,5439.7
Massachusetts,MA,85+,2000,6075,116692,5206
Massachusetts,MA,85+,2001,6069,118174,5135.6
Massachusetts,MA,85+,2002,6071,119501,5080.3
Massachusetts,MA,85+,2003,5987,122792,4875.7
Massachusetts,MA,85+,2004,5777,124719,4632
Massachusetts,MA,85+,2005,5833,128026,4556.1
Massachusetts,MA,85+,2006,5838,131688,4433.2
Massachusetts,MA,85+,2007,5642,135740,4156.5
Massachusetts,MA,85+,2008,5881,139312,4221.5
Massachusetts,MA,85+,2009,5610,143171,3918.4
Massachusetts,MA,85+,2010,5773,145199,3975.9
Massachusetts,MA,85+,2011,5600,150079,3731.4
Massachusetts,MA,85+,2012,5566,153113,3635.2
Massachusetts,MA,85+,2013,5839,155881,3745.8
Massachusetts,MA,85+,2014,5789,157194,3682.7
Massachusetts,MA,85+,2015,5978,158558,3770.2
Massachusetts,MA,85+,2016,5804,158806,3654.8
Massachusetts,MA,85+,2017,5920,160490,3688.7
Michigan,MI,25-34,1999,109,1377899,7.9
Michigan,MI,25-34,2000,100,1362171,7.3
Michigan,MI,25-34,2001,128,1327644,9.6
Michigan,MI,25-34,2002,108,1302869,8.3
Michigan,MI,25-34,2003,131,1284254,10.2
Michigan,MI,25-34,2004,97,1264592,7.7
Michigan,MI,25-34,2005,111,1243378,8.9
Michigan,MI,25-34,2006,124,1219056,10.2
Michigan,MI,25-34,2007,136,1197913,11.4
Michigan,MI,25-34,2008,119,1180544,10.1
Michigan,MI,25-34,2009,102,1168135,8.7
Michigan,MI,25-34,2010,94,1164149,8.1
Michigan,MI,25-34,2011,101,1169778,8.6
Michigan,MI,25-34,2012,107,1178030,9.1
Michigan,MI,25-34,2013,105,1186081,8.9
Michigan,MI,25-34,2014,101,1201043,8.4
Michigan,MI,25-34,2015,108,1223408,8.8
Michigan,MI,25-34,2016,128,1251709,10.2
Michigan,MI,25-34,2017,111,1269103,8.7
Michigan,MI,35-44,1999,599,1605358,37.3
Michigan,MI,35-44,2000,510,1598373,31.9
