"","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14","long","lat","group","order","State_name"
"59339","Colfax",35007,"NM",1.261829653,23.75844975,1.41955836,-15.25236593,-104.014755249023,36.9844245910645,1766,52142,"New mexico"
"59382","Colfax",31037,"NE",0.380807312,31.75932978,0.666412795,-46.78950144,-104.014755249023,36.9844245910645,1766,52142,"New mexico"
"59425","Colleton",45029,"SC",0.608932779,2.893754468,0.608932779,12.69315966,-80.4260864257812,32.6184883117676,2299,67873,"South carolina"
"59505","Collier",12021,"FL",0.530424885,4.279240366,1.161200423,3.30304938,-81.652214050293,25.9148826599121,300,12564,"Florida"
"59538","Collin",48085,"TX",0.83706019,15.91558052,0.735392961,7.884542305,-96.3886871337891,33.4034385681152,2534,75460,"Texas"
"59546","Collingsworth",48087,"TX",1.325820351,-19.33708982,0.331455088,-49.58568114,-100.536903381348,35.1796112060547,2535,75467,"Texas"
"59553","Colonial Heights",51570,"VA",1.97394394,-6.504412031,1.861147143,16.48787032,NA,NA,NA,NA,NA
"59554","Colorado",48089,"TX",0.772238042,7.001303152,0.675708287,-12.22549351,-96.8699798583984,29.6333770751953,2536,75488,"Texas"
"59573","Colquitt",13071,"GA",0.563966856,-5.688031531,0.433820659,39.91335982,-84.0299835205078,31.1058807373047,392,15928,"Georgia"
"59600","Columbia",55021,"WI",0.582884395,9.716329595,1.201095116,9.394580827,-122.77912902832,45.7048416137695,2181,63273,"Oregon"
"59818","Columbia",41009,"OR",0.465031642,-0.131421986,0.647000546,-0.131421986,-122.77912902832,45.7048416137695,2181,63273,"Oregon"
"60036","Columbia",36021,"NY",0.595602202,4.268437734,1.142912334,5.926123548,-122.77912902832,45.7048416137695,2181,63273,"Oregon"
"60254","Columbia",5027,"AR",0.919232858,50.8890096,0.334266494,-8.552115396,-122.77912902832,45.7048416137695,2181,63273,"Oregon"
"60472","Columbia",12023,"FL",0.589474925,4.572851732,0.604211798,23.42765379,-122.77912902832,45.7048416137695,2181,63273,"Oregon"
"60690","Columbia",13073,"GA",0.517029665,2.600722782,0.596020308,0.205914245,-122.77912902832,45.7048416137695,2181,63273,"Oregon"
"60908","Columbia",53013,"WA",0.501882058,99.59849435,1.505646173,49.69887077,-122.77912902832,45.7048416137695,2181,63273,"Oregon"
"61126","Columbia",42037,"PA",0.804505229,2.035550024,0.864098209,16.16936325,-122.77912902832,45.7048416137695,2181,63273,"Oregon"
"61344","Columbiana",39029,"OH",0.71911133,4.900851119,0.463637568,-7.317133003,-81.0792541503906,40.7373008728027,2026,60192,"Ohio"
"61365","Columbus",37047,"NC",0.860358541,6.470284755,0.50919179,-4.464122369,-78.9421234130859,34.4003829956055,1880,55859,"North carolina"
"61414","Colusa",6011,"CA",0.420187684,-25.59176432,0.700312806,14.47420874,-121.908233642578,39.2934455871582,162,7212,"California"
"61455","Comal",48091,"TX",0.679095187,4.669236355,0.808446651,-4.46855412,-98.3482055664062,29.7365093231201,2537,75500,"Texas"
"61476","Comanche",20033,"KS",0.511770727,NA,1.53531218,-27.91709314,-98.5086364746094,31.7189445495605,2538,75520,"Texas"
"61513","Comanche",48093,"TX",0.442804428,2.671586716,0.664206642,2.671586716,-98.5086364746094,31.7189445495605,2538,75520,"Texas"
"61550","Comanche",40031,"OK",0.735805747,17.681828,0.591843753,16.38170802,-98.5086364746094,31.7189445495605,2538,75520,"Texas"
"61587","Concho",48095,"TX",0.740740741,50.96296296,0.49382716,0.641975309,-99.6316299438477,31.4725723266602,2539,75534,"Texas"
"61597","Concordia",22029,"LA",0.68406137,1.270399687,0.439753738,30.2047996,-91.5701141357422,31.7304019927979,1093,32909,"Louisiana"
"61702","Conecuh",1035,"AL",0.552486188,46.67403315,0.315706393,4.767166535,-87.0437469482422,31.7246723175049,18,908,"Alabama"
"61746","Conejos",8021,"CO",0.120992136,-1.512401694,0.362976407,-26.13430127,-105.745094299316,37.1391220092773,225,10238,"Colorado"
"61771","Contra Costa",6013,"CA",0.579481148,-1.079327446,0.676661217,5.292340373,NA,NA,NA,NA,NA
"61772","Converse",56009,"WY",0.56749663,-1.830176633,1.20593034,19.20621409,-104.897117614746,42.6108741760254,3063,90441,"Wyoming"
"61810","Conway",5029,"AR",0.33202106,-21.58031484,0.569178959,-6.930483547,-92.9509429931641,35.1395034790039,96,4571,"Arkansas"
"61850","Cook",17031,"IL",0.835039882,9.404539532,0.726776323,6.593750981,-83.2851486206055,31.0256633758545,394,15971,"Georgia"
"61960","Cook",27031,"MN",0.764379897,-0.573284923,2.484234665,-19.215794,-83.2851486206055,31.0256633758545,394,15971,"Georgia"
"62070","Cook",13075,"GA",0.755199256,-0.580922505,0.290461252,-54.80951023,-83.2851486206055,31.0256633758545,394,15971,"Georgia"
"62180","Cooke",48097,"TX",0.464384304,11.48996414,0.825572096,13.25964611,-97.1106185913086,33.8503456115723,2540,75560,"Texas"
"62216","Cooper",29053,"MO",0.909866363,6.539285376,0.682399773,-0.11941996,-93.0368881225586,38.9783172607422,1476,44425,"Missouri"
"62237","Coos",41011,"OR",0.672268908,17.7945845,1.040416166,2.544392757,-124.257354736328,42.9317283630371,2182,63325,"Oregon"
"62340","Coos",33007,"NH",0.758221969,14.50530325,1.263703282,16.62577182,-124.257354736328,42.9317283630371,2182,63325,"Oregon"
"62443","Coosa",1037,"AL",0.091861106,NA,0,0,-86.4478759765625,32.8763198852539,19,957,"Alabama"
"62472","Copiah",28029,"MS",0.590339271,33.88894677,0.451435913,33.10136473,-90.2293930053711,31.7304019927979,1382,42287,"Mississippi"
"62503","Corson",46031,"SD",0,-100,0.478240077,-4.758488761,-100.450965881348,45.928295135498,2345,69686,"South dakota"
"62535","Cortland",36023,"NY",0.856723238,32.14420488,0.87712141,-1.606912384,-75.8825302124023,42.7254638671875,1806,53213,"New york"
"62543","Coryell",48099,"TX",0.42349329,-9.647101529,0.383790794,10.22619225,-98.1992340087891,31.4611110687256,2541,75574,"Texas"
"62550","Coshocton",39031,"OH",0.575090371,6.040913572,0.383393581,-21.45117513,-82.2022552490234,40.2502861022949,2027,60221,"Ohio"
"62562","Costilla",8023,"CO",0,0,1.121076233,-2.438340807,-105.762283325195,37.3339309692383,226,10265,"Colorado"
"62601","Cottle",48101,"TX",0.706713781,-46.67844523,0.706713781,-73.33922262,-100.038436889648,33.8388862609863,2542,75589,"Texas"
"62612","Cotton",40033,"OK",0.325203252,0.471544715,0.325203252,-33.01897019,-98.2966384887695,34.4691390991211,2116,61767,"Oklahoma"
"62644","Cottonwood",27033,"MN",0.343849394,-50.00429812,0.515774091,19.98968452,-95.4776840209961,43.859920501709,1297,40492,"Minnesota"
"62652","Covington",28031,"MS",0.565785413,22.68742356,0.565785413,38.02335151,-86.705696105957,31.0084743499756,20,991,"Alabama"
"62692","Covington",51580,"VA",1.723543606,-6.803296669,1.551189245,15.33092037,-86.705696105957,31.0084743499756,20,991,"Alabama"
"62732","Covington",1039,"AL",0.633011552,-4.673524292,0.474758664,-25.52619085,-86.705696105957,31.0084743499756,20,991,"Alabama"
"62772","Coweta",13077,"GA",0.486829779,0.160039546,0.486829779,-12.71767982,-84.6487808227539,33.455005645752,395,16015,"Georgia"
"62803","Cowley",20035,"KS",0.444901705,-5.275192968,0.528320774,-38.31428897,-96.5319290161133,37.2880935668945,871,26561,"Kansas"
"62810","Cowlitz",53015,"WA",0.597260435,3.382744368,0.626633899,-7.252733967,-123.22029876709,46.3752059936523,2898,85293,"Washington"
"62839","Craig",40035,"OK",0.342888493,2.276779591,0.754354684,-6.246285375,-80.0078277587891,37.5000877380371,2813,82130,"Virginia"
"62880","Craig",51045,"VA",0,-100,0.382116928,95.64386702,-80.0078277587891,37.5000877380371,2813,82130,"Virginia"
"62921","Craighead",5031,"AR",0.741333229,-10.40002608,0.682806922,0.301185383,-90.2981491088867,35.701000213623,97,4575,"Arkansas"
"62935","Crane",48103,"TX",0.606060606,NA,0.606060606,-34.34848485,-102.679763793945,31.3236026763916,2543,75601,"Texas"
"62950","Craven",37049,"NC",0.698497751,1.704266167,0.679360827,17.36015855,-77.4180526733398,35.3400382995605,1881,55939,"North carolina"
"63020","Crawford",19047,"IA",0.522405387,26.45195529,0.812630601,25.17466281,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"63239","Crawford",5033,"AR",0.453830818,-0.165324084,0.486247305,-16.80443674,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"63458","Crawford",13079,"GA",0.080729797,-65.79478486,0.161459595,2.615645435,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"63677","Crawford",18025,"IN",0.093852651,-66.63851087,1.032379165,-8.255904896,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"63896","Crawford",55023,"WI",0.488042948,35.77354807,1.037091264,23.65090985,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"64115","Crawford",42039,"PA",0.539145397,6.683694994,0.814453685,6.650314614,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"64334","Crawford",29055,"MO",0.405679513,0.61663286,0.93306288,54.27883705,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"64553","Crawford",26039,"MI",0.727537286,2.997453619,0.800291015,2.997453619,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"64772","Crawford",17033,"IL",0.618779972,36.44098386,0.567214974,-13.41245255,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"64991","Crawford",39033,"OH",0.776836158,0.351237953,0.447269303,-10.7067497,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"65210","Crawford",20037,"KS",0.509035378,-0.824637312,0.967167218,17.77074319,-83.1075286865234,41.000862121582,2028,60229,"Ohio"
"65429","Creek",40037,"OK",0.523841885,7.133368978,0.410578774,-26.79591004,-96.2798309326172,36.159366607666,2118,61812,"Oklahoma"
"65439","Crenshaw",1041,"AL",0.357730557,67.22711121,0.429276669,-33.10915552,-86.2014999389648,31.4381923675537,21,1017,"Alabama"
"65474","Crisp",13081,"GA",0.784860905,31.06055887,0.566843987,-5.345151927,-83.9726943969727,31.9137477874756,397,16071,"Georgia"
"65489","Crittenden",5035,"AR",0.686203278,-0.149580782,0.403648987,8.197048689,-88.0865325927734,37.1906890869141,986,28494,"Kentucky"
"65586","Crittenden",21055,"KY",0.650477016,21.00173461,0.325238508,-39.4991327,-88.0865325927734,37.1906890869141,986,28494,"Kentucky"
"65683","Crockett",47033,"TN",0.409053722,49.02849741,0.204526861,NA,-102.083892822266,30.979829788208,2544,75629,"Texas"
"65749","Crockett",48105,"TX",1.311647429,-18.24064358,1.311647429,-1.888772298,-102.083892822266,30.979829788208,2544,75629,"Texas"
"65815","Crook",41013,"OR",0.428612249,-23.52843128,0.619106582,1.962091628,-105.063270568848,44.8797836303711,3064,90451,"Wyoming"
"65862","Crook",56011,"WY",0.82781457,92.19094923,1.793598234,108.2068617,-105.063270568848,44.8797836303711,3064,90451,"Wyoming"
"65909","Crosby",48107,"TX",0.169520258,-74.33039498,0.169520258,2.678420071,-101.029647827148,33.8388862609863,2545,75644,"Texas"
"65914","Cross",5037,"AR",0.696580949,39.09173584,0.406338887,-39.14736557,-90.4986801147461,35.4259834289551,100,4682,"Arkansas"
"65924","Crow Wing",27035,"MN",0.632261124,-6.204062278,1.169683079,10.42339941,NA,NA,NA,NA,NA
"65925","Crowley",8025,"CO",0,0,0.186567164,-63.94900498,-103.510551452637,38.5084953308105,227,10292,"Colorado"
"65939","Culberson",48109,"TX",0.882612533,-29.86172404,1.3239188,5.207413945,-104.014755249023,31.9939613342285,2546,75654,"Texas"
"65949","Cullman",1043,"AL",0.651994735,4.776857877,0.590485798,7.832100732,-86.8775863647461,33.9362907409668,22,1072,"Alabama"
"66001","Culpeper",51047,"VA",0.569499247,-2.476417759,0.569499247,-5.959402839,-77.8993377685547,38.6918411254883,2814,82144,"Virginia"
"66048","Cumberland",21057,"KY",0.593031875,103.2616753,0.593031875,1.630837658,-77.2347106933594,40.0268325805664,2233,65401,"Pennsylvania"
"66372","Cumberland",47035,"TN",0.586358541,2.011727171,0.60360438,-3.988962663,-77.2347106933594,40.0268325805664,2233,65401,"Pennsylvania"
"66696","Cumberland",42041,"PA",0.693299202,7.397096864,0.701503926,5.185117514,-77.2347106933594,40.0268325805664,2233,65401,"Pennsylvania"
"67020","Cumberland",34011,"NJ",0.635368418,0.459448381,0.501941051,2.038096855,-77.2347106933594,40.0268325805664,2233,65401,"Pennsylvania"
"67344","Cumberland",23005,"ME",0.847819817,2.600388886,1.344697825,13.18301525,-77.2347106933594,40.0268325805664,2233,65401,"Pennsylvania"
"67668","Cumberland",51049,"VA",0,0,0.305281368,-38.86435331,-77.2347106933594,40.0268325805664,2233,65401,"Pennsylvania"
"67992","Cumberland",37051,"NC",0.845774803,11.80156162,0.640459905,8.656249144,-77.2347106933594,40.0268325805664,2233,65401,"Pennsylvania"
"68316","Cumberland",17035,"IL",0.276931598,-23.53918582,0.461552663,-15.0435398,-77.2347106933594,40.0268325805664,2233,65401,"Pennsylvania"
"68640","Cuming",31039,"NE",0.664672649,-13.28870531,1.218566523,1.163177135,-96.5548477172852,41.722785949707,1641,49446,"Nebraska"
"68648","Currituck",37053,"NC",0.840807175,-10.8171117,1.561499039,30.13421456,-75.8252334594727,36.4515762329102,1885,56056,"North carolina"
"68745","Curry",41015,"OR",0.671591672,7.171639643,1.567047235,0.0268637,-103.745468139648,34.3144416809082,1767,52149,"New mexico"
"68827","Curry",35009,"NM",0.667072142,7.088081261,0.490494222,-30.80315605,-103.745468139648,34.3144416809082,1767,52149,"New mexico"
"68909","Custer",31041,"NE",0.279642058,53.78914989,1.398210291,39.80831808,-113.565963745117,44.438606262207,535,20814,"Idaho"
"69157","Custer",30017,"MT",0.661594443,-3.688389018,1.075090969,4.337578564,-113.565963745117,44.438606262207,535,20814,"Idaho"
"69405","Custer",46033,"SD",0.473653049,-36.09630945,2.368265246,47.47005511,-113.565963745117,44.438606262207,535,20814,"Idaho"
"69653","Custer",40039,"OK",0.847457627,21.69491525,0.881355932,-17.07960257,-113.565963745117,44.438606262207,535,20814,"Idaho"
"69901","Custer",16037,"ID",0.966183575,-15.69082126,2.173913043,58.07971015,-113.565963745117,44.438606262207,535,20814,"Idaho"
"70149","Custer",8027,"CO",0.229305205,-51.96055951,2.063746847,-13.52900711,-113.565963745117,44.438606262207,535,20814,"Idaho"
"70397","Cuyahoga",39035,"OH",0.874722581,8.398287759,0.762802541,10.3900693,-81.9730682373047,41.3675537109375,2029,60258,"Ohio"
"70419","Dade",13083,"GA",0.488132284,1.635243151,0.427115748,-20.95036644,-94.0796661376953,37.3625793457031,1478,44459,"Missouri"
"70446","Dade",29057,"MO",0.393287887,-37.97850026,0.917671736,3.36916623,-94.0796661376953,37.3625793457031,1478,44459,"Missouri"
"70473","Daggett",49009,"UT",0,0,1.790510295,NA,-109.515151977539,40.8117828369141,2751,79434,"Utah"
"70519","Dakota",27037,"MN",0.649651297,3.140199113,0.562384705,12.16777073,-93.1973190307617,44.8740577697754,1299,40526,"Minnesota"
"70574","Dakota",31043,"NE",0.623501199,-6.813292223,0.527577938,0.354916067,-93.1973190307617,44.8740577697754,1299,40526,"Minnesota"
"70629","Dale",1045,"AL",0.687090777,3.800677538,0.606256568,-2.502209903,-85.4280090332031,31.3064136505127,23,1084,"Alabama"
"70651","Dallam",48111,"TX",0.840925018,-7.904695165,0.981079187,-28.37031846,-103.046455383301,36.4802207946777,2547,75661,"Texas"
"70657","Dallas",19049,"IA",0.529715762,3.517696343,0.736434109,7.936134602,-92.4639282226562,34.0680732727051,101,4714,"Arkansas"
"70785","Dallas",48113,"TX",0.820681654,4.824680363,0.687276218,3.771544313,-92.4639282226562,34.0680732727051,101,4714,"Arkansas"
"70913","Dallas",29059,"MO",0.549148819,2.605406065,0.549148819,31.92123637,-92.4639282226562,34.0680732727051,101,4714,"Arkansas"
"71041","Dallas",1047,"AL",0.455515332,-0.335523004,0.359617367,-1.646897701,-92.4639282226562,34.0680732727051,101,4714,"Arkansas"
"71169","Dallas",5039,"AR",0.386847195,-20.81237911,0.773694391,58.37524178,-92.4639282226562,34.0680732727051,101,4714,"Arkansas"
"71297","Dane",55025,"WI",0.811568826,0.663385649,0.854181032,10.46929674,-89.3756866455078,42.8572463989258,3000,89242,"Wisconsin"
"71314","Daniels",30019,"MT",1.115448968,-3.402119353,1.115448968,-3.402119353,-104.971603393555,48.5638999938965,1574,46721,"Montana"
"71333","Danville",51590,"VA",1.295825087,2.478559985,1.083780982,-12.7034489,NA,NA,NA,NA,NA
"71334","Dare",37055,"NC",1.766180492,-11.21911523,3.646308113,0.65902536,-75.8768005371094,35.5978660583496,1886,56126,"North carolina"
"71370","Darke",39037,"OH",0.55559813,-5.317117367,0.459805349,-6.572858516,-84.4310607910156,40.2044486999512,2030,60261,"Ohio"
"71380","Darlington",45031,"SC",0.516231803,7.47789701,0.457233883,1.336302895,-79.6869735717773,34.3889274597168,2300,67961,"South carolina"
"71441","Dauphin",42043,"PA",0.806769496,14.01061624,0.817821133,3.522202084,-76.9138488769531,40.2789344787598,2234,65460,"Pennsylvania"
"71481","Davidson",37057,"NC",0.536349895,24.43777296,0.627773173,-7.314427369,-86.7630004882812,36.4000091552734,2415,71661,"Tennessee"
"71571","Davidson",47037,"TN",0.935142972,1.172694572,0.963571318,10.19990743,-86.7630004882812,36.4000091552734,2415,71661,"Tennessee"
"71661","Davie",37059,"NC",0.699908288,36.76541235,0.724043056,23.79627842,-80.4031677246094,35.8843460083008,1888,56188,"North carolina"
"71705","Daviess",29061,"MO",0.120525491,-49.48776666,0.602627456,1.024466675,-86.9291534423828,37.6204071044922,988,28597,"Kentucky"
"71800","Daviess",18027,"IN",0.580524917,-17.17228813,0.488863088,-4.09422836,-86.9291534423828,37.6204071044922,988,28597,"Kentucky"
"71895","Daviess",21059,"KY",0.783515645,1.921620934,0.681760366,2.542085347,-86.9291534423828,37.6204071044922,988,28597,"Kentucky"
"71990","Davis",19051,"IA",0.455528983,98.17788407,0.455528983,-50.45552898,-111.847091674805,41.0409660339355,2752,79460,"Utah"
"72020","Davis",49011,"UT",0.636958131,-1.867825555,0.360942941,6.855034396,-111.847091674805,41.0409660339355,2752,79460,"Utah"
"72050","Davison",46035,"SD",0.854915766,3.535642444,1.005783254,-2.554689464,-98.3138275146484,43.8484573364258,2347,69744,"South dakota"
"72056","Dawes",31045,"NE",0.884760009,35.92862936,1.548330015,78.40632603,-102.794357299805,42.7827568054199,1644,49492,"Nebraska"
"72067","Dawson",31047,"NE",0.705511288,-5.100892725,0.747011952,-13.87307911,-104.404365539551,47.3205871582031,1575,46732,"Montana"
"72142","Dawson",30021,"MT",0.525320445,-21.13189045,1.15570498,73.509841,-104.404365539551,47.3205871582031,1575,46732,"Montana"
"72217","Dawson",13085,"GA",0.740514876,-12.98950211,0.60983578,-35.16864863,-104.404365539551,47.3205871582031,1575,46732,"Montana"
"72292","Dawson",48115,"TX",0.972180676,2.759497457,0.523481902,2.759497457,-104.404365539551,47.3205871582031,1575,46732,"Montana"
"72367","Day",46037,"SD",0.715819613,34.88427583,1.252684324,18.02374135,-97.2194747924805,45.2923126220703,2348,69751,"South dakota"
"72377","De Baca",35011,"NM",0.547945205,9.698630137,1.643835616,64.54794521,NA,NA,NA,NA,NA
"72378","De Soto",22031,"LA",0.29474615,-13.49855493,0.442119225,29.75216761,NA,NA,NA,NA,NA
"72379","De Witt",17039,"IL",0.491279784,1.559813314,0.859739622,-5.210840907,NA,NA,NA,NA,NA
"72380","Deaf Smith",48117,"TX",0.573065903,-8.863419293,0.468872102,-0.578275593,NA,NA,NA,NA,NA
"72381","Dearborn",18029,"IN",0.504989294,32.70852868,0.504989294,-29.95938764,-84.820671081543,39.3106346130371,677,23917,"Indiana"
"72398","Decatur",19053,"IA",0.605107104,28.67602566,0.242042842,-58.82367179,-88.2011184692383,35.5806770324707,2416,71667,"Tennessee"
"72476","Decatur",13087,"GA",0.77149155,20.25838844,0.551065393,10.44137714,-88.2011184692383,35.5806770324707,2416,71667,"Tennessee"
